,page_id,title,attribute,text_offset_start_line_id,text_offset_start_offset,text_text,html_offset_start_line_id,html_offset_start_offset,html_text,text_offset_end_line_id,text_offset_end_offset,html_offset_end_line_id,html_offset_end_offset,system_03011,system_10011,system_05010,system_07011,system_02010,system_01011,text_offset_start,text_offset_end,html_offset_start,html_offset_end,correct,cleaned_text,crowd_ans,page_id_x,count_yes_x,count_no_x,count_na_x,MV,page_id_y,count_yes_y,count_no_y,count_na_y
9081,,パウエル湖,動物,86,60,グレンキャニオン,86,67,グレンキャニオン,86,68,86,75,,,True,,,,9056,9064,23803,23811,False,,"no,no,no,no,no,no,no,no,no,no",2978850.0,0.0,10.0,0.0,no,2978850.0,0.0,10.0,0.0
9082,,カスピ海,国,61,51,中央アジア,61,326,中央アジア,61,56,61,331,,,,,True,,6735,6740,18886,18891,False,,"no,no,no,yes,no,yes,yes,no,no,yes",54796.0,4.0,6.0,0.0,no,54796.0,4.0,6.0,0.0
9083,,藺牟田池,貯水量,40,0,0.0005 km3,40,0,"0.0005 <a href=""/index.php/%E7%AB%8B%E6%96%B9%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""立方メートル"">km<sup>3",40,10,40,106,True,True,True,True,True,True,2422,2432,6264,6370,True,,"yes,yes,yes,no,yes,yes,yes,yes,yes,yes",687963.0,9.0,1.0,0.0,yes,687963.0,9.0,1.0,0.0
9084,,トバ湖,種類,68,97,カルデラ湖,68,224,カルデラ湖,68,102,68,229,True,True,True,True,,,3822,3827,15000,15005,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",443223.0,10.0,0.0,0.0,yes,443223.0,10.0,0.0,0.0
9085,,ベール湖,水質（淡水・汽水）,42,6,淡水,42,131,淡水,42,8,42,133,True,,,,,,2600,2602,9127,9129,False,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",312243.0,10.0,0.0,0.0,yes,312243.0,10.0,0.0,0.0
9086,,支笏湖,別名,280,13,sikot-toho,280,194,sikot</i>-toho,280,23,280,208,,,True,,,,6519,6529,34839,34853,False,,"yes,yes,yes,yes,yes,no,yes,yes,no,yes",27167.0,8.0,2.0,0.0,yes,27167.0,8.0,2.0,0.0
9087,,ニカラグア湖,成因,40,0,70 m,40,0,"70 <a href=""/index.php/%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""メートル"">m",40,4,40,75,,True,,,,,2471,2475,8145,8220,False,,"no,no,no,no,no,no,no,no,no,no",407959.0,0.0,10.0,0.0,no,407959.0,0.0,10.0,0.0
9088,,チャウバナガンガマウグ湖,動物,72,60,Lake Chargoggagoggmanchauggagoggchaubunagungamaugg,72,382,Lake Chargoggagoggmanchauggagoggchaubunagungamaugg,72,110,72,432,,True,,,,,3890,3940,15412,15462,False,,"no,no,no,no,no,no,no,no,no,no",1054775.0,0.0,10.0,0.0,no,1054775.0,0.0,10.0,0.0
9089,,女神湖,流入・流出河川,107,12,六川長三郎,107,22,六川長三郎,107,17,107,27,,,,True,,,4078,4083,21735,21740,False,,"no,no,no,no,no,no,no,no,no,yes",2966274.0,1.0,9.0,0.0,no,2966274.0,1.0,9.0,0.0
9090,,大谷池,種類,53,32,ため池,53,233,ため池,53,35,53,236,True,True,True,True,True,,2721,2724,9559,9562,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",2388853.0,10.0,0.0,0.0,yes,2388853.0,10.0,0.0,0.0
9091,,ファグナーノ湖,所在地,58,122,マガジャネス・イ・デ・ラ・アンタルティカ・チレーナ,58,593,マガジャネス・イ・デ・ラ・アンタルティカ・チレーナ,58,147,58,618,,,,,True,,3148,3173,12264,12289,False,,"yes,yes,yes,no,yes,yes,yes,yes,yes,yes",2802797.0,9.0,1.0,0.0,yes,2802797.0,9.0,1.0,0.0
9092,,チャウバナガンガマウグ湖,最大水深,59,276,約4.6m,59,900,約4.6m,59,281,59,905,,,,True,,,3007,3012,11230,11235,False,,"yes,no,no,yes,no,no,no,no,no,no",1054775.0,2.0,8.0,0.0,no,1054775.0,2.0,8.0,0.0
9093,,カスピ海,産業,107,76,石油,107,199,石油,107,78,107,201,True,,,,,,11427,11429,39280,39282,False,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,na",54796.0,9.0,0.0,1.0,yes,54796.0,9.0,0.0,1.0
9094,,千波湖,種類,76,130,湖,76,468,湖,76,131,76,469,,,,,True,,2968,2969,12824,12825,False,,"yes,yes,yes,yes,no,yes,yes,yes,yes,yes",512545.0,9.0,1.0,0.0,yes,512545.0,9.0,1.0,0.0
9095,,平池 (和歌山県),観光地,66,0,平池1号墳,66,8,平池1号墳,66,5,66,13,,,,,True,,2791,2796,9631,9636,False,,"yes,yes,yes,yes,na,yes,yes,yes,yes,yes",1463539.0,9.0,0.0,1.0,yes,1463539.0,9.0,0.0,1.0
9096,,中禅寺湖,橋・トンネル,104,26,いろは,104,205,いろは,104,29,104,208,,,,,True,,4633,4636,21898,21901,False,,"no,no,no,yes,no,na,no,no,no,no",183867.0,1.0,8.0,1.0,no,183867.0,1.0,8.0,1.0
9097,,パウエル湖,所在地,56,65,下流州,56,373,下流州,56,68,56,376,,,,True,,,7487,7490,18564,18567,False,,"no,no,no,no,yes,no,no,no,no,no",2978850.0,1.0,9.0,0.0,no,2978850.0,1.0,9.0,0.0
9098,,深泥池,成因,81,183,扇状地堆積物,81,712,扇状地堆積物,81,189,81,718,,,,,True,,2848,2854,10659,10665,False,,"na,yes,yes,no,yes,no,yes,yes,yes,yes",530799.0,7.0,2.0,1.0,yes,530799.0,7.0,2.0,1.0
9099,,一碧湖,名前の謂れ,63,7,1927年,63,10,1927年,63,12,63,15,,True,,,,,2837,2842,12022,12027,False,,"no,no,no,no,no,no,no,no,no,yes",1050701.0,1.0,9.0,0.0,no,1050701.0,1.0,9.0,0.0
9100,,カスピ海,国,58,22,イラン,58,162,イラン,58,25,58,165,,True,,,True,,6555,6558,17479,17482,True,,"yes,yes,yes,yes,yes,no,yes,na,yes,yes",54796.0,8.0,1.0,1.0,yes,54796.0,8.0,1.0,1.0
9101,,カスピ海,別名,114,120,ベルーガ,114,423,ベルーガ,114,124,114,427,,True,,,,,12440,12444,42725,42729,False,,"no,no,no,no,yes,no,no,no,no,no",54796.0,1.0,9.0,0.0,no,54796.0,1.0,9.0,0.0
9102,,パウエル湖,観光地,122,1,パードレ湾,122,5,パードレ湾,122,6,122,10,,,,,True,,10967,10972,29180,29185,True,,"yes,yes,no,yes,no,yes,yes,yes,na,yes",2978850.0,7.0,2.0,1.0,yes,2978850.0,7.0,2.0,1.0
9103,,泡瀬干潟,植物,101,0,リュウキュ,101,198,リュウキュ,101,5,101,203,,True,,,,,4620,4625,18774,18779,False,,"no,no,no,no,yes,yes,na,no,no,no",951230.0,2.0,7.0,1.0,no,951230.0,2.0,7.0,1.0
9104,,木崎湖,別名,104,294,キザキコミズシタダミ,104,1339,キザキコミズシタダミ,104,304,104,1349,,True,,,,,4822,4832,21188,21198,False,,"no,no,no,no,no,no,no,no,no,no",143182.0,0.0,10.0,0.0,no,143182.0,0.0,10.0,0.0
9105,,タイミル湖,動物,53,24,Таймы́р,53,211,Таймы́р,53,31,53,218,,True,,,,,6360,6367,14607,14614,False,,"no,no,no,no,no,no,no,no,no,no",2255681.0,0.0,10.0,0.0,no,2255681.0,0.0,10.0,0.0
9106,,プレスパ湖,国,51,8,マケドニア,51,15,マケドニア,51,13,51,20,True,,,,True,,7345,7350,14949,14954,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",2280167.0,10.0,0.0,0.0,yes,2280167.0,10.0,0.0,0.0
9107,,クヴィータゥルヴァトン湖,名前の謂れ,55,0,アイスランド語で「クヴィトゥル hvítur」は「白」という意味であり、,55,7,アイスランド語で「クヴィトゥル hvítur」は「白」という意味であり、,55,36,55,43,,,,True,,,6337,6373,13506,13542,False,,"yes,no,yes,yes,yes,no,yes,yes,yes,yes",2378497.0,8.0,2.0,0.0,yes,2378497.0,8.0,2.0,0.0
9108,,風吹大池,幅,41,114,東経137.83472度,41,1600,東経137.83472度,41,126,41,1612,,True,,,,,2368,2380,6965,6977,False,,"no,no,no,no,no,no,no,no,no,no",1594389.0,0.0,10.0,0.0,no,1594389.0,0.0,10.0,0.0
9109,,藺牟田池,所在地,62,27,片城山（508.8m）,62,30,片城山（508.8m）,62,38,62,41,,,,,True,,2685,2696,9960,9971,False,,"no,no,no,no,no,no,no,no,no,no",687963.0,0.0,10.0,0.0,no,687963.0,0.0,10.0,0.0
9110,,支笏湖,所在地,35,25,漁岳,35,184,漁岳,35,27,35,186,True,,,,,,2357,2359,4709,4711,False,,"no,no,na,no,no,no,no,no,yes,no",27167.0,1.0,8.0,1.0,no,27167.0,1.0,8.0,1.0
9111,,千波湖,観光地,139,45,偕楽園公園,139,186,偕楽園公園,139,50,139,191,,True,,True,,,4378,4383,21392,21397,False,,"yes,no,yes,yes,yes,yes,yes,no,yes,yes",512545.0,8.0,2.0,0.0,yes,512545.0,8.0,2.0,0.0
9112,,チミケップ湖,観光地,66,25,キャンプ場,66,32,キャンプ場,66,30,66,37,,,,,True,,2888,2893,13309,13314,False,,"yes,yes,yes,yes,yes,yes,yes,no,yes,yes",172318.0,9.0,1.0,0.0,yes,172318.0,9.0,1.0,0.0
9113,,津軽富士見湖,形成時期,73,16,1969年,73,122,1969年,73,21,73,127,,,,True,,,3199,3204,14323,14328,False,,"no,no,yes,no,no,no,no,no,na,no",536433.0,1.0,8.0,1.0,no,536433.0,1.0,8.0,1.0
9114,,カスピ海,国,58,43,マハチカラ,58,339,マハチカラ,58,48,58,344,,True,,,,,6576,6581,17656,17661,False,,"no,no,yes,no,no,no,no,no,no,no",54796.0,1.0,9.0,0.0,no,54796.0,1.0,9.0,0.0
9115,,チャウバナガンガマウグ湖,動物,60,202,マス,60,967,マス,60,204,60,969,True,,,True,True,,3224,3226,12302,12304,True,,"yes,yes,yes,yes,yes,yes,yes,no,yes,na",1054775.0,8.0,1.0,1.0,yes,1054775.0,8.0,1.0,1.0
9116,,カスピ海,国,138,123,ロシア,138,740,ロシア,138,126,138,743,,True,True,,,,14712,14715,53420,53423,False,,"yes,yes,yes,yes,na,no,yes,yes,yes,no",54796.0,7.0,2.0,1.0,yes,54796.0,7.0,2.0,1.0
9117,,マカディカディ塩湖,公園,45,9,ンサイ・パン国立公園,45,16,ンサイ・パン国立公園,45,19,45,26,True,True,True,True,,,3254,3264,8219,8229,True,,"yes,no,yes,yes,yes,yes,yes,yes,no,no",2040069.0,7.0,3.0,0.0,yes,2040069.0,7.0,3.0,0.0
9118,,ザイサン湖,流入・流出河川,38,0,エルティシ川,38,91,エルティシ川,38,6,38,97,True,True,,True,True,,2459,2465,6971,6977,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",192615.0,10.0,0.0,0.0,yes,192615.0,10.0,0.0,0.0
9119,,野依新池,読み,43,5,のよりしんいけ,43,15,のよりしんいけ,43,12,43,22,True,True,True,True,True,,2594,2601,7965,7972,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",838764.0,10.0,0.0,0.0,yes,838764.0,10.0,0.0,0.0
9120,,中綱湖,成因,72,0,糸魚川静岡構造線による地溝上に出来た,72,114,糸魚川静岡構造線</a>による地溝上に出来た,72,18,72,136,,True,,True,,,2809,2827,12159,12181,False,,"no,yes,yes,no,yes,yes,yes,yes,yes,na",376231.0,7.0,2.0,1.0,yes,376231.0,7.0,2.0,1.0
9121,,タイミル湖,面積,41,13,"40,300 sq mi",41,29,"40,300&#160;sq&#160;mi",41,25,41,51,,,,True,,,6144,6156,11550,11572,False,,"yes,yes,no,yes,yes,yes,yes,yes,yes,yes",2255681.0,9.0,1.0,0.0,yes,2255681.0,9.0,1.0,0.0
9122,,ベール湖,湖岸の地域区分,51,208,エスタック街区,51,533,エスタック街区,51,215,51,540,,True,,,,,3009,3016,11335,11342,False,,"no,no,no,no,yes,yes,yes,no,no,no",312243.0,3.0,7.0,0.0,no,312243.0,3.0,7.0,0.0
9123,,赤池 (山梨県),所在地,38,17,富士パノラマラインの瀬之波橋の真下付近,38,159,富士パノラマライン</a>の瀬之波橋の真下付近,38,36,38,182,,True,,,,,2611,2630,7631,7654,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",3027103.0,10.0,0.0,0.0,yes,3027103.0,10.0,0.0,0.0
9124,,ヴェッテルン湖,名前の謂れ,56,76,"森または湖の精を意味する古代の言葉""vätter""",56,79,"森または湖の精を意味する古代の言葉""vätter""",56,101,56,104,,,,True,,,2576,2601,6798,6823,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",881742.0,10.0,0.0,0.0,yes,881742.0,10.0,0.0,0.0
9125,,カスピ海,国,152,232,カザフスタン,152,239,カザフスタン,152,238,152,245,,,True,True,,,17525,17531,64790,64796,True,,"yes,no,yes,yes,na,yes,yes,yes,yes,no",54796.0,7.0,2.0,1.0,yes,54796.0,7.0,2.0,1.0
9126,,泡瀬干潟,産業,146,43,漁業,146,408,漁業,146,45,146,410,,True,,,,,8478,8480,30188,30190,False,,"yes,no,yes,yes,na,yes,yes,yes,yes,no",951230.0,7.0,2.0,1.0,yes,951230.0,7.0,2.0,1.0
9127,,猪苗代湖,植物,92,6,ミズスギゴケ,92,9,ミズスギゴケ,92,12,92,15,True,True,,,,,4847,4853,27770,27776,True,,"yes,yes,yes,yes,no,yes,yes,yes,yes,no",145876.0,8.0,2.0,0.0,yes,145876.0,8.0,2.0,0.0
9128,,小林沼,流入・流出河川,49,174,北側,49,989,北側,49,176,49,991,True,,,,,,2828,2830,8076,8078,False,,"no,no,no,no,no,no,yes,no,no,no",2433098.0,1.0,9.0,0.0,no,2433098.0,1.0,9.0,0.0
9129,,池ノ内湖,種類,58,150,ため池,58,519,ため池,58,153,58,522,True,True,True,,,,2863,2866,10491,10494,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",2392372.0,10.0,0.0,0.0,yes,2392372.0,10.0,0.0,0.0
9130,,風吹大池,島,41,102,北緯36.81333度,41,1588,北緯36.81333度,41,113,41,1599,,True,,,,,2356,2367,6953,6964,False,,"no,no,no,no,no,no,no,no,no,no",1594389.0,0.0,10.0,0.0,no,1594389.0,0.0,10.0,0.0
9131,,オンタリオ湖,流入・流出河川,54,120,オスウェゴ川,54,985,オスウェゴ川,54,126,54,991,True,True,True,True,True,,3229,3235,14646,14652,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",97785.0,10.0,0.0,0.0,yes,97785.0,10.0,0.0,0.0
9132,,深泥池,動物,97,20,みどろがいけ,97,27,み<b>ど</b>ろがいけ,97,26,97,40,,True,,,,,4325,4331,15942,15955,False,,"no,yes,yes,no,no,no,no,no,no,no",530799.0,2.0,8.0,0.0,no,530799.0,2.0,8.0,0.0
9133,,クヴィータゥルヴァトン湖,島,37,81,北緯64.617度,37,1505,北緯64.617度,37,90,37,1514,,True,,,,,5957,5966,10228,10237,False,,"yes,yes,no,yes,yes,yes,no,no,no,no",2378497.0,5.0,5.0,0.0,yes,2378497.0,5.0,5.0,0.0
9134,,イマンドラ湖,水深,47,13,67m,47,31,67m,47,16,47,34,,True,,,True,,2650,2653,10519,10522,False,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",486835.0,10.0,0.0,0.0,yes,486835.0,10.0,0.0,0.0
9135,,支笏湖,流入・流出河川,195,0,千歳川,195,3,千歳川,195,3,195,6,,True,,True,,,5101,5104,24589,24592,False,,"yes,yes,yes,na,yes,no,na,no,no,na",27167.0,4.0,3.0,3.0,yes,27167.0,4.0,3.0,3.0
9136,,深泥池,植物,116,41,ジュンサイ,116,224,ジュンサイ,116,46,116,229,True,True,,,,,5831,5836,25497,25502,True,,"yes,yes,yes,yes,yes,no,yes,no,yes,yes",530799.0,8.0,2.0,0.0,yes,530799.0,8.0,2.0,0.0
9137,,一碧湖,動物,66,102,ヘラブナ,66,620,ヘラブナ,66,106,66,624,True,,,True,True,,3216,3220,15002,15006,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",1050701.0,10.0,0.0,0.0,yes,1050701.0,10.0,0.0,0.0
9138,,鷹架沼,別名,94,21,尾駮沼,94,135,尾駮沼,94,24,94,138,,,,True,,,4060,4063,19377,19380,False,,"yes,no,na,no,yes,no,no,no,no,no",141263.0,2.0,7.0,1.0,no,141263.0,2.0,7.0,1.0
9139,,中禅寺湖,幅,39,12,東経139度27分44秒,39,403,東経139度27分44秒,39,24,39,415,,True,,,,,2420,2432,6566,6578,False,,"no,no,no,no,yes,no,no,no,no,no",183867.0,1.0,9.0,0.0,no,183867.0,1.0,9.0,0.0
9140,,大正池 (松本市),所在地,37,36,松本市,37,981,松本市,37,39,37,984,,True,,,,,2559,2562,6313,6316,False,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",344043.0,10.0,0.0,0.0,yes,344043.0,10.0,0.0,0.0
9141,,アヴェルヌス湖,水面標高,43,0,1  m,43,0,1  m,43,4,43,4,,True,True,True,True,True,2633,2637,9472,9476,True,,"yes,yes,yes,yes,yes,yes,no,yes,yes,yes",436539.0,9.0,1.0,0.0,yes,436539.0,9.0,1.0,0.0
9142,,フラ湖,国,37,28,イスラエル,37,247,イスラエル,37,33,37,252,True,True,True,True,True,,2290,2295,5689,5694,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",427667.0,10.0,0.0,0.0,yes,427667.0,10.0,0.0,0.0
9143,,カスピ海,湖岸の地域区分,126,52,ハザール王国,126,110,ハザール王国,126,58,126,116,True,,,,,,13649,13655,47912,47918,False,,"no,yes,yes,no,yes,no,no,no,no,no",54796.0,3.0,7.0,0.0,no,54796.0,3.0,7.0,0.0
9144,,バリンゴ湖,島,48,33,Kokwe島,48,40,Kokwe島,48,39,48,46,,,,True,,,2981,2987,10235,10241,False,,"no,yes,yes,no,no,yes,yes,no,no,no",1570369.0,4.0,6.0,0.0,no,1570369.0,4.0,6.0,0.0
9145,,津軽富士見湖,動物,79,18,鮒,79,103,鮒,79,19,79,104,,,,,True,,3620,3621,16979,16980,False,,"yes,yes,no,yes,no,yes,yes,yes,no,na",536433.0,6.0,3.0,1.0,yes,536433.0,6.0,3.0,1.0
9146,,中綱湖,成因,43,0,12.0 m,43,0,"12.0 <a href=""/index.php/%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""メートル"">m",43,6,43,77,,True,,,,,2495,2501,7596,7673,False,,"no,no,no,yes,no,no,no,no,no,no",376231.0,1.0,9.0,0.0,no,376231.0,1.0,9.0,0.0
9147,,鴻沼,橋・トンネル,62,8,鴻沼橋,62,8,鴻沼橋,62,11,62,11,True,True,,True,True,,3204,3207,9508,9511,False,,"yes,yes,no,yes,yes,yes,yes,yes,yes,yes",1163585.0,9.0,1.0,0.0,yes,1163585.0,9.0,1.0,0.0
9148,,水尻池,動物,91,66,マガン,91,1045,マガン,91,69,91,1048,True,,,True,True,,3866,3869,24399,24402,True,,"yes,yes,no,yes,yes,yes,yes,yes,yes,yes",3249598.0,9.0,1.0,0.0,yes,3249598.0,9.0,1.0,0.0
9149,,カスピ海,国,114,224,イラン,114,707,イラン,114,227,114,710,True,True,,,,,12544,12547,43009,43012,False,,"yes,yes,no,yes,yes,yes,yes,no,no,na",54796.0,6.0,3.0,1.0,yes,54796.0,6.0,3.0,1.0
9150,,一碧湖,別名,84,4,堰止湖,84,68,堰止湖,84,7,84,71,,,True,,,,3483,3486,18087,18090,False,,"no,no,yes,no,yes,no,no,yes,no,no",1050701.0,3.0,7.0,0.0,no,1050701.0,3.0,7.0,0.0
9151,,赤池 (山梨県),幅,36,12,東経138度37分30秒,36,431,東経138度37分30秒,36,24,36,443,,True,,,,,2347,2359,5371,5383,False,,"no,no,no,yes,yes,no,no,no,no,yes",3027103.0,3.0,7.0,0.0,no,3027103.0,3.0,7.0,0.0
9152,,風蓮湖,種類,55,51,ラムサール条約,55,602,ラムサール条約,55,58,55,609,,,,,True,,2828,2835,12312,12319,False,,"no,no,no,no,yes,no,no,yes,no,no",134839.0,2.0,8.0,0.0,no,134839.0,2.0,8.0,0.0
9153,,鷹架沼,植物,91,47,シャジクモ,91,270,シャジクモ,91,52,91,275,,,,,True,,4025,4030,19072,19077,False,,"yes,no,yes,yes,yes,yes,yes,yes,no,yes",141263.0,8.0,2.0,0.0,yes,141263.0,8.0,2.0,0.0
9154,,風蓮湖,島,43,100,北緯43.30000度,43,1565,北緯43.30000度,43,111,43,1576,,True,,,,,2504,2515,7930,7941,False,,"no,no,no,no,yes,no,yes,yes,no,yes",134839.0,4.0,6.0,0.0,no,134839.0,4.0,6.0,0.0
9155,,明神池 (沼津市),成因,53,136,駿河湾に生じた砂嘴の開口部が閉じ次第に淡水化した,53,757,"駿河湾に生じた<a href=""/index.php/%E7%A0%82%E5%98%B4"" title=""砂嘴"">砂嘴</a>の開口部が閉じ次第に淡水化した",53,160,53,836,,True,,,,,2458,2482,6153,6232,False,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",2606120.0,10.0,0.0,0.0,yes,2606120.0,10.0,0.0,0.0
9156,,千波湖,種類,76,204,沼,76,723,沼,76,205,76,724,,True,,True,,,3042,3043,13079,13080,True,,"yes,yes,yes,yes,yes,yes,yes,yes,no,yes",512545.0,9.0,1.0,0.0,yes,512545.0,9.0,1.0,0.0
9157,,水尻池,別名,171,161,オオハクチョウ,171,518,オオハクチョウ,171,168,171,525,,True,,,,,9930,9937,59357,59364,False,,"no,no,no,no,no,na,no,no,na,no",3249598.0,0.0,8.0,2.0,no,3249598.0,0.0,8.0,2.0
9158,,水尻池,動物,110,39,フナ,110,42,フナ,110,41,110,44,True,,True,True,True,,5820,5822,36740,36742,True,,"yes,yes,no,no,yes,yes,yes,yes,na,yes",3249598.0,7.0,2.0,1.0,yes,3249598.0,7.0,2.0,1.0
9159,,風蓮湖,所在地,37,7,北海道,37,312,北海道,37,10,37,315,,True,,,,,2355,2358,4977,4980,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",134839.0,10.0,0.0,0.0,yes,134839.0,10.0,0.0,0.0
9160,,藺牟田池,植物,66,164,桜,66,421,桜,66,165,66,422,True,,,True,,,3040,3041,11014,11015,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,no",687963.0,9.0,1.0,0.0,yes,687963.0,9.0,1.0,0.0
9161,,猪苗代湖,種類,50,54,湖,50,515,湖,50,55,50,516,True,True,True,True,True,,2802,2803,13604,13605,True,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",145876.0,10.0,0.0,0.0,yes,145876.0,10.0,0.0,0.0
9162,,パウエル湖,動物,181,1,コイ,181,56,コイ,181,3,181,58,True,,True,True,True,,11988,11990,31912,31914,True,,"yes,no,yes,no,yes,yes,yes,yes,yes,yes",2978850.0,8.0,2.0,0.0,yes,2978850.0,8.0,2.0,0.0
9163,,猪苗代湖,成因,46,7,断層湖,46,282,断層湖,46,10,46,285,,,,True,,,2695,2698,11667,11670,True,,"yes,no,yes,yes,yes,no,yes,no,yes,yes",145876.0,7.0,3.0,0.0,yes,145876.0,7.0,3.0,0.0
9164,,明神池 (沼津市),所在地,53,0,井田集落の南,53,3,井田集落の南,53,6,53,9,,True,,,,,2322,2328,5399,5405,False,,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",2606120.0,10.0,0.0,0.0,yes,2606120.0,10.0,0.0,0.0
9165,,トバ湖,最大水深,45,0,サモシール島,45,0,サモシール島,45,6,45,6,,True,,,,,2680,2686,9637,9643,False,,"no,no,no,no,no,no,no,no,no,no",443223.0,0.0,10.0,0.0,no,443223.0,0.0,10.0,0.0
9166,,プレスパ湖,面積,46,62,190平方キロ,46,442,190平方キロ,46,69,46,449,True,,,,True,,6612,6619,13211,13218,False,,"no,no,no,no,yes,no,no,no,no,no",2280167.0,1.0,9.0,0.0,no,2280167.0,1.0,9.0,0.0
9167,,中禅寺湖,観光地,80,34,戦場ヶ原,80,127,戦場ヶ原,80,38,80,131,,True,,,,,3163,3167,15197,15201,False,,"yes,yes,no,na,yes,yes,no,yes,yes,no",183867.0,6.0,3.0,1.0,yes,183867.0,6.0,3.0,1.0
9168,,バリンゴ湖,動物,54,144,Oreochromis,54,517,Oreochromis,54,155,54,528,,,,,True,,3678,3689,12145,12156,False,,"yes,yes,yes,no,yes,no,no,yes,yes,yes",1570369.0,7.0,3.0,0.0,yes,1570369.0,7.0,3.0,0.0
9169,,猪苗代湖,成因,79,35,西側の会津盆地東縁断層などを含む東西の断層により、現在の猪苗代湖,79,371,西側の会津盆地東縁断層などを含む東西の断層により、現在の猪苗代湖,79,67,79,403,,,,True,,,3590,3622,21015,21047,False,,"no,yes,yes,no,no,no,no,no,yes,yes",145876.0,4.0,6.0,0.0,no,145876.0,4.0,6.0,0.0
9170,,鴻沼,形成時期,50,61,約6000年前,50,354,約6000年前,50,68,50,361,True,,True,True,,,2571,2578,6578,6585,False,,"yes,no,yes,yes,no,yes,no,no,yes,yes",1163585.0,6.0,4.0,0.0,yes,1163585.0,6.0,4.0,0.0
9171,,ミネトンカ湖,別名,36,224,By the Waters of Minnetonka,36,816,By the Waters of Minnetonka,36,251,36,843,,,,True,,,2600,2627,5927,5954,False,,"no,no,no,no,no,yes,no,no,yes,no",2202538.0,2.0,8.0,0.0,no,2202538.0,2.0,8.0,0.0
9172,,津軽富士見湖,形成時期,72,1,1660年,72,58,1660年,72,6,72,63,True,True,,,True,,3136,3141,13800,13805,True,,"yes,yes,yes,yes,no,yes,yes,yes,yes,yes",536433.0,9.0,1.0,0.0,yes,536433.0,9.0,1.0,0.0
9173,,平池 (和歌山県),名前の謂れ,58,40,三大用水,58,273,三大用水,58,44,58,277,,,,,True,,2646,2650,8883,8887,False,,"no,no,yes,no,no,no,no,no,no,no",1463539.0,1.0,9.0,0.0,no,1463539.0,1.0,9.0,0.0
9174,,ポンチャートレイン湖,名前の謂れ,40,0,"ルイ14世時代のフランスの海運大臣であり財務大臣であったポンシャルトラン伯ルイ・フェリポー (Louis Phélypeaux, comte de Pontchartrain) に由来している。",40,124,"ルイ14世</a>時代の<a href=""/index.php/%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9"" title=""フランス"">フランス</a>の海運大臣であり財務大臣であった<a href=""/index.php?title=%E3%83%9D%E3%83%B3%E3%82%B7%E3%83%A3%E3%83%AB%E3%83%88%E3%83%A9%E3%83%B3%E4%BC%AF&amp;action=edit&amp;redlink=1"" class=""new"" title=""ポンシャルトラン伯 (存在しないページ)"">ポンシャルトラン伯</a><a href=""/index.php?title=%E3%83%AB%E3%82%A4%E3%83%BB%E3%83%95%E3%82%A7%E3%83%AA%E3%83%9D%E3%83%BC_(%E3%83%9D%E3%83%B3%E3%82%B7%E3%83%A3%E3%83%AB%E3%83%88%E3%83%A9%E3%83%B3%E4%BC%AF)&amp;action=edit&amp;redlink=1"" class=""new"" title=""ルイ・フェリポー (ポンシャルトラン伯) (存在しないページ)"">ルイ・フェリポー</a> (Louis Phélypeaux, comte de Pontchartrain) に由来している。",40,97,40,754,,,,,True,,2663,2760,6734,7364,False,,"yes,yes,yes,yes,no,yes,yes,yes,yes,yes",960251.0,9.0,1.0,0.0,yes,960251.0,9.0,1.0,0.0
9175,,印旛沼,流入・流出河川,308,112,新川,308,364,新川,308,114,308,366,True,,,True,,,6324,6326,29710,29712,True,,"yes,yes,no,no,yes,yes,no,yes,no,yes",196428.0,6.0,4.0,0.0,yes,196428.0,6.0,4.0,0.0
9176,,大切畑ため池,動物,100,172,鳥,100,1166,鳥,100,173,100,1167,,,,,True,,4313,4314,22783,22784,False,,"yes,yes,no,no,yes,yes,no,no,yes,yes",2390786.0,6.0,4.0,0.0,yes,2390786.0,6.0,4.0,0.0
